"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004022521","00450061","14","世帯数の相対度数分布－１世帯当たり平均所得金額－世帯人員１人当たり平均所得金額－中央値－平均所得金額以下の世帯の割合、全世帯－標準４人世帯－特定世帯・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003132015","00450061","140","世帯数、生活意識・世帯主の年齢（10歳階級）・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003139929","00450061","141","世帯数、生活意識・地域ブロック・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003139977","00450061","142","世帯数、生活意識・市郡・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131992","00450061","143","６５歳以上の者いる世帯数の構成割合、生活意識・世帯構造別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003132007","00450061","144","世帯数、児童の有－児童数－無・所得五分位階級・生活意識別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003132053","00450061","145","世帯人員１人当たり平均所得金額、世帯主の年齢（10歳階級）・生活意識別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131799","00450061","15","世帯人員１人当たり平均所得金額－平均世帯人員－平均有業人員－有業率－所得五分位値、所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131889","00450061","16","世帯数、世帯人員・世帯業態・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131894","00450061","17","世帯数、世帯業態・有業人員・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131895","00450061","18","世帯数、世帯構造・有業人員・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131849","00450061","19","世帯数、世帯人員・有業人員・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131814","00450061","2","世帯数の累積度数分布、年次・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131896","00450061","20","世帯数、世帯業態・世帯構造・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131850","00450061","21","世帯数、世帯種・世帯類型・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131890","00450061","22","世帯数、世帯業態・世帯類型・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003139961","00450061","23","世帯数、世帯業態・市郡・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003139946","00450061","24","世帯数、世帯構造・地域ブロック・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003132221","00450061","25","世帯数、世帯主の年齢（５歳階級）・所得五分位階級・世帯人員別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131898","00450061","26","世帯数、世帯主の年齢（５歳階級）・所得五分位階級・有業人員別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131914","00450061","27","世帯数、世帯主の年齢（10歳階級）・世帯構造・所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131915","00450061","28","世帯数、基礎的所得の種類・世帯業態・基礎的所得の割合別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131916","00450061","29","世帯数、基礎的所得の種類・所得五分位階級・基礎的所得の割合別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131794","00450061","3","１世帯当たり平均所得金額－所得五分位値－世帯人員１人当たり平均所得金額、年次・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131892","00450061","30","世帯数、基礎的所得の種類・世帯類型・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131900","00450061","31","世帯数、基礎的所得の種類・世帯主の年齢（10歳階級）・基礎的所得の割合別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131901","00450061","32","世帯数の構成割合、基礎的所得の種類・基礎的所得の割合別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131903","00450061","33","１世帯当たり平均所得金額、所得の種類・世帯類型・世帯業態別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131936","00450061","34","世帯数、所得の種類(重複計上）・所得五分位階級・世帯業態別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131869","00450061","35","世帯数、所得の種類(重複計上）・所得五分位階級・世帯構造別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131906","00450061","36","世帯数、所得の種類(重複計上）・世帯類型・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131918","00450061","37","世帯数、所得の種類(重複計上）・所得五分位階級・当該所得の総所得に占める割合別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131907","00450061","38","当該所得のある世帯数の構成割合、所得の種類・世帯主の年齢（10歳階級）別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131870","00450061","39","１世帯当たり平均所得金額の構成割合、所得の種類・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131795","00450061","4","当該所得のある世帯数の構成割合、所得の種類・年次別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131921","00450061","40","世帯数、稼働者構成・世帯主の年齢（10歳階級）別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131871","00450061","41","世帯数、世帯業態・稼働者構成・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131937","00450061","42","世帯数、世帯種・所得五分位階級・稼働者構成別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131938","00450061","43","世帯数、世帯業態・所得者構成・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131940","00450061","44","世帯数、世帯主の年齢（10歳階級）・所得者構成・所得五分位階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131872","00450061","45","世帯数、所得五分位階級・所得種構成別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-19"
"0003131953","00450061","46","世帯数、世帯業態・所得種構成別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131909","00450061","47","世帯数、世帯構造・所得種構成別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131954","00450061","48","世帯数、世帯類型・所得種構成別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131955","00450061","49","世帯数、世帯類型・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131815","00450061","5","当該所得のある１世帯当たり平均所得金額、所得の種類・年次別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131928","00450061","50","世帯数、世帯業態・世帯人員・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131956","00450061","51","世帯数、世帯業態・有業人員・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131929","00450061","52","世帯数、世帯種・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131957","00450061","53","世帯数、世帯業態・世帯構造・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003139927","00450061","54","世帯数、地域ブロック・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131959","00450061","55","世帯数、世帯主の年齢（10歳階級）・世帯構造・可処分所得金額階級別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131819","00450061","56","１世帯当たり平均所得金額－１世帯当たり平均可処分所得金額－世帯人員１人当たり平均所得金額－世帯人員１人当たり平均可処分所得金額－有業人員１人当たり平均稼働所得金額－平均世帯人員－平均有業人員、世帯主の年齢（10歳階級）別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131800","00450061","57","１世帯当たり平均所得金額－１世帯当たり平均可処分所得金額－世帯人員１人当たり平均所得金額－世帯人員１人当たり平均可処分所得金額－有業人員１人当たり平均稼働所得金額－平均有業人員、世帯人員別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131833","00450061","58","１世帯当たり平均所得金額－１世帯当たり平均可処分所得金額－世帯人員１人当たり平均所得金額－世帯人員１人当たり平均可処分所得金額－有業人員１人当たり平均稼働所得金額－平均世帯人員、有業人員別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
"0003131820","00450061","59","１世帯当たり平均所得金額－１世帯当たり平均可処分所得金額－世帯人員１人当たり平均所得金額－世帯人員１人当たり平均可処分所得金額－有業人員１人当たり平均稼働所得金額－平均世帯人員－平均有業人員、世帯業態別","国民生活基礎調査","平成18年国民生活基礎調査","所得票",NA,NA,NA,"年次",,"2025-03-18"
